PV Productie (W),DateTime,GHI (W/m^2),Year,Month,Day,Hour,Minute,Second
274.6046,2022-05-07 10:30:00,707.8875321326229,2022,5,7,10,30,0
292.9514,2022-05-07 10:45:00,729.8033219655339,2022,5,7,10,45,0
306.0297,2022-05-07 11:00:00,749.1959764593884,2022,5,7,11,0,0
332.7522,2022-05-07 11:15:00,765.9771521328092,2022,5,7,11,15,0
349.1058,2022-05-07 11:30:00,780.0707710385794,2022,5,7,11,30,0
553.7999,2022-05-07 11:45:00,791.4132056852545,2022,5,7,11,45,0
643.3274,2022-05-07 12:00:00,799.9534389282584,2022,5,7,12,0,0
847.0289,2022-05-07 12:15:00,805.6532007094054,2022,5,7,12,15,0
737.7586,2022-05-07 12:30:00,808.4870769100097,2022,5,7,12,30,0
863.7311,2022-05-07 12:45:00,808.4425797504723,2022,5,7,12,45,0
1002.5314,2022-05-07 13:00:00,805.5201837945887,2022,5,7,13,0,0
727.5326,2022-05-07 13:15:00,799.7333235961186,2022,5,7,13,15,0
1003.8503,2022-05-07 13:30:00,791.108353027758,2022,5,7,13,30,0
1212.9581,2022-05-07 13:45:00,779.6844702508574,2022,5,7,13,45,0
1404.8903,2022-05-07 14:00:00,765.5136042510329,2022,5,7,14,0,0
1370.0032,2022-05-07 14:15:00,748.6602736006157,2022,5,7,14,15,0
1606.6992,2022-05-07 14:30:00,729.2014221625817,2022,5,7,14,30,0
644.5327,2022-05-07 14:45:00,707.2262298502168,2022,5,7,14,45,0
1184.5837,2022-05-07 15:00:00,682.8359226607503,2022,5,7,15,0,0
1683.4958,2022-05-07 15:15:00,656.1435923327274,2022,5,7,15,15,0
2070.5808,2022-05-07 15:30:00,627.2740335506986,2022,5,7,15,30,0
824.1222,2022-05-07 15:45:00,596.3636467390951,2022,5,7,15,45,0
435.0458,2022-05-07 16:00:00,563.5604392764418,2022,5,7,16,0,0
987.8699,2022-05-07 16:15:00,529.0241690015283,2022,5,7,16,15,0
1904.0433,2022-05-07 16:30:00,492.92674160820513,2022,5,7,16,30,0
618.5483,2022-05-07 16:45:00,455.4529820998475,2022,5,7,16,45,0
1144.5994,2022-05-07 17:00:00,416.8019665423557,2022,5,7,17,0,0
331.3383,2022-05-07 17:15:00,377.189264579172,2022,5,7,17,15,0
179.2722,2022-05-07 17:30:00,336.85060283254614,2022,5,7,17,30,0
137.5916,2022-05-07 17:45:00,296.0478095475476,2022,5,7,17,45,0
1096.3833,2022-05-07 18:00:00,255.0785879966832,2022,5,7,18,0,0
2002.2833,2022-05-07 18:15:00,214.29280132016515,2022,5,7,18,15,0
1383.6136,2022-05-07 18:30:00,174.1201978667907,2022,5,7,18,30,0
1228.0806,2022-05-07 18:45:00,135.11887936811075,2022,5,7,18,45,0
1615.0876,2022-05-07 19:00:00,98.06187057073925,2022,5,7,19,0,0
372.5633,2022-05-07 19:15:00,64.09209695635718,2022,5,7,19,15,0
985.8361,2022-05-07 19:30:00,34.98040238736456,2022,5,7,19,30,0
319.4679,2022-05-07 19:45:00,13.395812332091038,2022,5,7,19,45,0
478.8981,2022-05-07 20:00:00,2.205874335022944,2022,5,7,20,0,0
450.5493,2022-05-07 20:15:00,0.0,2022,5,7,20,15,0
124.3739,2022-05-07 20:30:00,0.0,2022,5,7,20,30,0
36.7678,2022-05-07 20:45:00,0.0,2022,5,7,20,45,0
2.4379,2022-05-07 21:00:00,0.0,2022,5,7,21,0,0
0.0,2022-05-07 21:15:00,0.0,2022,5,7,21,15,0
0.0,2022-05-07 21:30:00,0.0,2022,5,7,21,30,0
0.0,2022-05-07 21:45:00,0.0,2022,5,7,21,45,0
0.0,2022-05-07 22:00:00,0.0,2022,5,7,22,0,0
0.0,2022-05-07 22:15:00,0.0,2022,5,7,22,15,0
0.0,2022-05-07 22:30:00,0.0,2022,5,7,22,30,0
0.0,2022-05-07 22:45:00,0.0,2022,5,7,22,45,0
0.0,2022-05-07 23:00:00,0.0,2022,5,7,23,0,0
0.0,2022-05-07 23:15:00,0.0,2022,5,7,23,15,0
0.0,2022-05-07 23:30:00,0.0,2022,5,7,23,30,0
0.0,2022-05-07 23:45:00,0.0,2022,5,7,23,45,0
0.0,2022-05-08 00:00:00,0.0,2022,5,8,0,0,0
0.0,2022-05-08 00:15:00,0.0,2022,5,8,0,15,0
0.0,2022-05-08 00:30:00,0.0,2022,5,8,0,30,0
0.0,2022-05-08 00:45:00,0.0,2022,5,8,0,45,0
0.0,2022-05-08 01:00:00,0.0,2022,5,8,1,0,0
0.0,2022-05-08 01:15:00,0.0,2022,5,8,1,15,0
0.0,2022-05-08 01:30:00,0.0,2022,5,8,1,30,0
0.0,2022-05-08 01:45:00,0.0,2022,5,8,1,45,0
0.0,2022-05-08 02:00:00,0.0,2022,5,8,2,0,0
0.0,2022-05-08 02:15:00,0.0,2022,5,8,2,15,0
0.0,2022-05-08 02:30:00,0.0,2022,5,8,2,30,0
0.0,2022-05-08 02:45:00,0.0,2022,5,8,2,45,0
0.0,2022-05-08 03:00:00,0.0,2022,5,8,3,0,0
0.0,2022-05-08 03:15:00,0.0,2022,5,8,3,15,0
0.0,2022-05-08 03:30:00,0.0,2022,5,8,3,30,0
0.0,2022-05-08 03:45:00,0.0,2022,5,8,3,45,0
0.0,2022-05-08 04:00:00,0.0,2022,5,8,4,0,0
0.0,2022-05-08 04:15:00,0.0,2022,5,8,4,15,0
0.0,2022-05-08 04:30:00,0.0,2022,5,8,4,30,0
0.0,2022-05-08 04:45:00,0.0,2022,5,8,4,45,0
0.0,2022-05-08 05:00:00,0.0174324964492138,2022,5,8,5,0,0
0.0,2022-05-08 05:15:00,2.8188290247550447,2022,5,8,5,15,0
0.0,2022-05-08 05:30:00,15.093005184739862,2022,5,8,5,30,0
0.0,2022-05-08 05:45:00,37.56277666870712,2022,5,8,5,45,0
0.0,2022-05-08 06:00:00,67.26438800310227,2022,5,8,6,0,0
0.0,2022-05-08 06:15:00,101.61906177777952,2022,5,8,6,15,0
28.2591,2022-05-08 06:30:00,138.93190946398434,2022,5,8,6,30,0
47.6541,2022-05-08 06:45:00,178.1059508354211,2022,5,8,6,45,0
73.9728,2022-05-08 07:00:00,218.3947348153338,2022,5,8,7,0,0
104.7824,2022-05-08 07:15:00,259.25583346116804,2022,5,8,7,15,0
158.3871,2022-05-08 07:30:00,300.26911930751527,2022,5,8,7,30,0
186.4774,2022-05-08 07:45:00,341.0909252851823,2022,5,8,7,45,0
208.4613,2022-05-08 08:00:00,381.42775445371774,2022,5,8,8,0,0
198.1531,2022-05-08 08:15:00,421.0207985321625,2022,5,8,8,15,0
234.4083,2022-05-08 08:30:00,459.63662766450847,2022,5,8,8,30,0
176.1037,2022-05-08 08:45:00,497.0615205911444,2022,5,8,8,45,0
190.7659,2022-05-08 09:00:00,533.0979685928478,2022,5,8,9,0,0
294.71,2022-05-08 09:15:00,567.5625371320199,2022,5,8,9,15,0
229.8442,2022-05-08 09:30:00,600.2845999752674,2022,5,8,9,30,0
192.7496,2022-05-08 09:45:00,631.1056098487203,2022,5,8,9,45,0
184.0104,2022-05-08 10:00:00,659.8787279935633,2022,5,8,10,0,0
187.0712,2022-05-08 10:15:00,686.4686976463697,2022,5,8,10,15,0
239.8171,2022-05-08 10:30:00,710.7518532698931,2022,5,8,10,30,0
269.8547,2022-05-08 10:45:00,732.6162236695177,2022,5,8,10,45,0
237.783,2022-05-08 11:00:00,751.9616975488923,2022,5,8,11,0,0
272.3413,2022-05-08 11:15:00,768.7002044468242,2022,5,8,11,15,0
327.6893,2022-05-08 11:30:00,782.7559037228834,2022,5,8,11,30,0
417.3983,2022-05-08 11:45:00,794.0653716261393,2022,5,8,11,45,0
515.2054,2022-05-08 12:00:00,802.577762628867,2022,5,8,12,0,0
620.553,2022-05-08 12:15:00,808.2549470871189,2022,5,8,12,15,0
731.9362,2022-05-08 12:30:00,811.071620629207,2022,5,8,12,30,0
842.6144,2022-05-08 12:45:00,811.0153748230728,2022,5,8,12,45,0
953.7052,2022-05-08 13:00:00,808.0867332306169,2022,5,8,13,0,0
1067.3921,2022-05-08 13:15:00,802.2991489095117,2022,5,8,13,15,0
1179.1716,2022-05-08 13:30:00,793.6789634290849,2022,5,8,13,30,0
1282.2521,2022-05-08 13:45:00,782.2653313142972,2022,5,8,13,45,0
1379.9503,2022-05-08 14:00:00,768.1101058048043,2022,5,8,14,0,0
1684.5277,2022-05-08 14:15:00,751.2776964991544,2022,5,8,14,15,0
1846.0421,2022-05-08 14:30:00,731.8449034713178,2022,5,8,14,30,0
1924.7715,2022-05-08 14:45:00,709.9007257977662,2022,5,8,14,45,0
1971.2238,2022-05-08 15:00:00,685.546168445835,2022,5,8,15,0,0
2028.3298,2022-05-08 15:15:00,658.8940574390748,2022,5,8,15,15,0
2072.9795,2022-05-08 15:30:00,630.0688706884531,2022,5,8,15,30,0
2109.1396,2022-05-08 15:45:00,599.2066316230753,2022,5,8,15,45,0
2132.3699,2022-05-08 16:00:00,566.4548970587362,2022,5,8,16,0,0
2141.2002,2022-05-08 16:15:00,531.9728811404841,2022,5,8,16,15,0
2143.4519,2022-05-08 16:30:00,495.931823564736,2022,5,8,16,30,0
2155.5183,2022-05-08 16:45:00,458.51571688010887,2022,5,8,16,45,0
2131.2551,2022-05-08 17:00:00,419.92257019778026,2022,5,8,17,0,0
2097.7727,2022-05-08 17:15:00,380.3665445355357,2022,5,8,17,15,0
2095.9543,2022-05-08 17:30:00,340.0814434458479,2022,5,8,17,30,0
2038.0873,2022-05-08 17:45:00,299.32637150138623,2022,5,8,17,45,0
2012.7316,2022-05-08 18:00:00,258.39501962866706,2022,5,8,18,0,0
1947.8662,2022-05-08 18:15:00,217.6310906768167,2022,5,8,18,15,0
1870.2236,2022-05-08 18:30:00,177.45446186443957,2022,5,8,18,30,0
1774.6282,2022-05-08 18:45:00,138.40672590565305,2022,5,8,18,45,0
1668.6005,2022-05-08 19:00:00,101.23219535048028,2022,5,8,19,0,0
1537.1024,2022-05-08 19:15:00,67.02264635044725,2022,5,8,19,15,0
1376.3579,2022-05-08 19:30:00,37.46045788853343,2022,5,8,19,30,0
1180.3582,2022-05-08 19:45:00,15.096267569307749,2022,5,8,19,45,0
691.6455,2022-05-08 20:00:00,2.850572767614864,2022,5,8,20,0,0
488.7984,2022-05-08 20:15:00,0.0209214425949672,2022,5,8,20,15,0
156.6815,2022-05-08 20:30:00,0.0,2022,5,8,20,30,0
52.2622,2022-05-08 20:45:00,0.0,2022,5,8,20,45,0
9.4715,2022-05-08 21:00:00,0.0,2022,5,8,21,0,0
0.0,2022-05-08 21:15:00,0.0,2022,5,8,21,15,0
0.0,2022-05-08 21:30:00,0.0,2022,5,8,21,30,0
0.0,2022-05-08 21:45:00,0.0,2022,5,8,21,45,0
0.0,2022-05-08 22:00:00,0.0,2022,5,8,22,0,0
0.0,2022-05-08 22:15:00,0.0,2022,5,8,22,15,0
0.0,2022-05-08 22:30:00,0.0,2022,5,8,22,30,0
0.0,2022-05-08 22:45:00,0.0,2022,5,8,22,45,0
0.0,2022-05-08 23:00:00,0.0,2022,5,8,23,0,0
0.0,2022-05-08 23:15:00,0.0,2022,5,8,23,15,0
0.0,2022-05-08 23:30:00,0.0,2022,5,8,23,30,0
0.0,2022-05-08 23:45:00,0.0,2022,5,8,23,45,0
0.0,2022-05-09 00:00:00,0.0,2022,5,9,0,0,0
0.0,2022-05-09 00:15:00,0.0,2022,5,9,0,15,0
0.0,2022-05-09 00:30:00,0.0,2022,5,9,0,30,0
0.0,2022-05-09 00:45:00,0.0,2022,5,9,0,45,0
0.0,2022-05-09 01:00:00,0.0,2022,5,9,1,0,0
0.0,2022-05-09 01:15:00,0.0,2022,5,9,1,15,0
0.0,2022-05-09 01:30:00,0.0,2022,5,9,1,30,0
0.0,2022-05-09 01:45:00,0.0,2022,5,9,1,45,0
0.0,2022-05-09 02:00:00,0.0,2022,5,9,2,0,0
0.0,2022-05-09 02:15:00,0.0,2022,5,9,2,15,0
0.0,2022-05-09 02:30:00,0.0,2022,5,9,2,30,0
0.0,2022-05-09 02:45:00,0.0,2022,5,9,2,45,0
0.0,2022-05-09 03:00:00,0.0,2022,5,9,3,0,0
0.0,2022-05-09 03:15:00,0.0,2022,5,9,3,15,0
0.0,2022-05-09 03:30:00,0.0,2022,5,9,3,30,0
0.0,2022-05-09 03:45:00,0.0,2022,5,9,3,45,0
0.0,2022-05-09 04:00:00,0.0,2022,5,9,4,0,0
0.0,2022-05-09 04:15:00,0.0,2022,5,9,4,15,0
0.0,2022-05-09 04:30:00,0.0,2022,5,9,4,30,0
0.0,2022-05-09 04:45:00,0.0,2022,5,9,4,45,0
0.0,2022-05-09 05:00:00,0.0718391420196777,2022,5,9,5,0,0
0.0,2022-05-09 05:15:00,3.6141716056994553,2022,5,9,5,15,0
0.0,2022-05-09 05:30:00,17.005352413132734,2022,5,9,5,30,0
0.0,2022-05-09 05:45:00,40.27134452885133,2022,5,9,5,45,0
0.0,2022-05-09 06:00:00,70.43181283370045,2022,5,9,6,0,0
2.5391,2022-05-09 06:15:00,105.03245244528352,2022,5,9,6,15,0
23.5708,2022-05-09 06:30:00,142.46714062718922,2022,5,9,6,30,0
54.3138,2022-05-09 06:45:00,181.68993662040987,2022,5,9,6,45,0
71.4758,2022-05-09 07:00:00,221.9831191080446,2022,5,9,7,0,0
85.8438,2022-05-09 07:15:00,262.8208617786109,2022,5,9,7,15,0
93.1954,2022-05-09 07:30:00,303.7930196554378,2022,5,9,7,30,0
100.7183,2022-05-09 07:45:00,344.5621927028838,2022,5,9,7,45,0
109.1527,2022-05-09 08:00:00,384.83899230550753,2022,5,9,8,0,0
115.1701,2022-05-09 08:15:00,424.36741958281584,2022,5,9,8,15,0
121.8535,2022-05-09 08:30:00,462.9160456978468,2022,5,9,8,30,0
128.9708,2022-05-09 08:45:00,500.2726307691877,2022,5,9,8,45,0
128.5575,2022-05-09 09:00:00,536.240802824354,2022,5,9,9,0,0
136.0758,2022-05-09 09:15:00,570.6380283186704,2022,5,9,9,15,0
141.5391,2022-05-09 09:30:00,603.294415552477,2022,5,9,9,30,0
146.9433,2022-05-09 09:45:00,634.0520303696749,2022,5,9,9,45,0
134.3423,2022-05-09 10:00:00,662.7645554648615,2022,5,9,10,0,0
185.4214,2022-05-09 10:15:00,689.2971838362445,2022,5,9,10,15,0
199.9179,2022-05-09 10:30:00,713.5266415359669,2022,5,9,10,30,0
212.0019,2022-05-09 10:45:00,735.3413000495586,2022,5,9,10,45,0
223.2861,2022-05-09 11:00:00,754.641348212673,2022,5,9,11,0,0
258.0403,2022-05-09 11:15:00,771.3389775370383,2022,5,9,11,15,0
322.518,2022-05-09 11:30:00,785.3585742109314,2022,5,9,11,30,0
407.1934,2022-05-09 11:45:00,796.636908204257,2022,5,9,11,45,0
506.1694,2022-05-09 12:00:00,805.1232959749607,2022,5,9,12,0,0
614.3687,2022-05-09 12:15:00,810.7797390055226,2022,5,9,12,15,0
717.2811,2022-05-09 12:30:00,813.5810337144186,2022,5,9,12,30,0
826.6934,2022-05-09 12:45:00,813.5148423851638,2022,5,9,12,45,0
939.746,2022-05-09 13:00:00,810.5817292806023,2022,5,9,13,0,0
1044.4303,2022-05-09 13:15:00,804.7951580274859,2022,5,9,13,15,0
1159.8978,2022-05-09 13:30:00,796.1814503501865,2022,5,9,13,30,0
1265.5986,2022-05-09 13:45:00,784.7797100355838,2022,5,9,13,45,0
1328.2407,2022-05-09 14:00:00,770.6417079730345,2022,5,9,14,0,0
1616.6345,2022-05-09 14:15:00,753.8317387534971,2022,5,9,14,15,0
1774.0304,2022-05-09 14:30:00,734.4264532872597,2022,5,9,14,30,0
1835.0687,2022-05-09 14:45:00,712.5146652347773,2022,5,9,14,45,0
1868.4181,2022-05-09 15:00:00,688.1971548680913,2022,5,9,15,0,0
1903.0039,2022-05-09 15:15:00,661.5864799957999,2022,5,9,15,15,0
1961.1641,2022-05-09 15:30:00,632.8068007034163,2022,5,9,15,30,0
2000.2772,2022-05-09 15:45:00,601.9937642221581,2022,5,9,15,45,0
2066.8806,2022-05-09 16:00:00,569.294480067381,2022,5,9,16,0,0
2059.6697,2022-05-09 16:15:00,534.8676253120764,2022,5,9,16,15,0
1833.2368,2022-05-09 16:30:00,498.88378500341537,2022,5,9,16,30,0
1743.5906,2022-05-09 16:45:00,461.5261374419533,2022,5,9,16,45,0
1669.4724,2022-05-09 17:00:00,422.9916532917561,2022,5,9,17,0,0
1317.1351,2022-05-09 17:15:00,383.4931293820866,2022,5,9,17,15,0
1411.5364,2022-05-09 17:30:00,343.262516123799,2022,5,9,17,30,0
1540.2378,2022-05-09 17:45:00,302.5563066762561,2022,5,9,17,45,0
1263.3799,2022-05-09 18:00:00,261.66436461282194,2022,5,9,18,0,0
930.8503,2022-05-09 18:15:00,220.924547247781,2022,5,9,18,15,0
920.5674,2022-05-09 18:30:00,180.74741577648868,2022,5,9,18,30,0
561.769,2022-05-09 18:45:00,141.65906884927372,2022,5,9,18,45,0
473.5089,2022-05-09 19:00:00,104.37701508321943,2022,5,9,19,0,0
419.0215,2022-05-09 19:15:00,69.94544969449719,2022,5,9,19,15,0
321.5262,2022-05-09 19:30:00,39.9641099623728,2022,5,9,19,30,0
262.2475,2022-05-09 19:45:00,16.86790708465299,2022,5,9,19,45,0
200.2342,2022-05-09 20:00:00,3.5915634674922234,2022,5,9,20,0,0
125.0272,2022-05-09 20:15:00,0.0731495082851602,2022,5,9,20,15,0
72.2262,2022-05-09 20:30:00,0.0,2022,5,9,20,30,0
23.1103,2022-05-09 20:45:00,0.0,2022,5,9,20,45,0
0.0,2022-05-09 21:00:00,0.0,2022,5,9,21,0,0
0.0,2022-05-09 21:15:00,0.0,2022,5,9,21,15,0
0.0,2022-05-09 21:30:00,0.0,2022,5,9,21,30,0
0.0,2022-05-09 21:45:00,0.0,2022,5,9,21,45,0
0.0,2022-05-09 22:00:00,0.0,2022,5,9,22,0,0
0.0,2022-05-09 22:15:00,0.0,2022,5,9,22,15,0
0.0,2022-05-09 22:30:00,0.0,2022,5,9,22,30,0
0.0,2022-05-09 22:45:00,0.0,2022,5,9,22,45,0
0.0,2022-05-09 23:00:00,0.0,2022,5,9,23,0,0
0.0,2022-05-09 23:15:00,0.0,2022,5,9,23,15,0
0.0,2022-05-09 23:30:00,0.0,2022,5,9,23,30,0
0.0,2022-05-09 23:45:00,0.0,2022,5,9,23,45,0
0.0,2022-05-10 00:00:00,0.0,2022,5,10,0,0,0
0.0,2022-05-10 00:15:00,0.0,2022,5,10,0,15,0
0.0,2022-05-10 00:30:00,0.0,2022,5,10,0,30,0
0.0,2022-05-10 00:45:00,0.0,2022,5,10,0,45,0
0.0,2022-05-10 01:00:00,0.0,2022,5,10,1,0,0
0.0,2022-05-10 01:15:00,0.0,2022,5,10,1,15,0
0.0,2022-05-10 01:30:00,0.0,2022,5,10,1,30,0
0.0,2022-05-10 01:45:00,0.0,2022,5,10,1,45,0
0.0,2022-05-10 02:00:00,0.0,2022,5,10,2,0,0
0.0,2022-05-10 02:15:00,0.0,2022,5,10,2,15,0
0.0,2022-05-10 02:30:00,0.0,2022,5,10,2,30,0
0.0,2022-05-10 02:45:00,0.0,2022,5,10,2,45,0
0.0,2022-05-10 03:00:00,0.0,2022,5,10,3,0,0
0.0,2022-05-10 03:15:00,0.0,2022,5,10,3,15,0
0.0,2022-05-10 03:30:00,0.0,2022,5,10,3,30,0
0.0,2022-05-10 03:45:00,0.0,2022,5,10,3,45,0
0.0,2022-05-10 04:00:00,0.0,2022,5,10,4,0,0
0.0,2022-05-10 04:15:00,0.0,2022,5,10,4,15,0
0.0,2022-05-10 04:30:00,0.0,2022,5,10,4,30,0
0.0,2022-05-10 04:45:00,0.0,2022,5,10,4,45,0
0.0,2022-05-10 05:00:00,0.1600640241764661,2022,5,10,5,0,0
0.0,2022-05-10 05:15:00,4.510129213429384,2022,5,10,5,15,0
0.0,2022-05-10 05:30:00,18.97093276369645,2022,5,10,5,30,0
0.0,2022-05-10 05:45:00,42.97206348495403,2022,5,10,5,45,0
0.0,2022-05-10 06:00:00,73.55201893136702,2022,5,10,6,0,0
3.2793,2022-05-10 06:15:00,108.37584694097124,2022,5,10,6,15,0
11.9188,2022-05-10 06:30:00,145.919190256628,2022,5,10,6,30,0
48.241,2022-05-10 06:45:00,185.18295050525643,2022,5,10,6,45,0
53.5357,2022-05-10 07:00:00,225.47586964826536,2022,5,10,7,0,0
95.7137,2022-05-10 07:15:00,266.2874951727723,2022,5,10,7,15,0
136.0313,2022-05-10 07:30:00,307.21697789662386,2022,5,10,7,30,0
132.2237,2022-05-10 07:45:00,347.93278519243233,2022,5,10,7,45,0
182.536,2022-05-10 08:00:00,388.1493944857058,2022,5,10,8,0,0
233.0618,2022-05-10 08:15:00,427.6134633646645,2022,5,10,8,15,0
226.3786,2022-05-10 08:30:00,466.0954635578644,2022,5,10,8,30,0
303.8066,2022-05-10 08:45:00,503.3845679244977,2022,5,10,8,45,0
351.4038,2022-05-10 09:00:00,539.28549244344,2022,5,10,9,0,0
375.6578,2022-05-10 09:15:00,573.6165684612779,2022,5,10,9,15,0
385.631,2022-05-10 09:30:00,606.2086109987155,2022,5,10,9,30,0
531.3445,2022-05-10 09:45:00,636.9042767481815,2022,5,10,9,45,0
551.3392,2022-05-10 10:00:00,665.5577513741069,2022,5,10,10,0,0
680.2791,2022-05-10 10:15:00,692.034661724864,2022,5,10,10,15,0
736.5277,2022-05-10 10:30:00,716.2121113701107,2022,5,10,10,30,0
704.3569,2022-05-10 10:45:00,737.9788017218945,2022,5,10,10,45,0
763.5425,2022-05-10 11:00:00,757.2352099530752,2022,5,10,11,0,0
873.6362,2022-05-10 11:15:00,773.8937784782995,2022,5,10,11,15,0
801.9658,2022-05-10 11:30:00,787.8791098119375,2022,5,10,11,30,0
903.5927,2022-05-10 11:45:00,799.1281575989736,2022,5,10,11,45,0
956.9647,2022-05-10 12:00:00,807.5903906368909,2022,5,10,12,0,0
841.246,2022-05-10 12:15:00,813.2279322508019,2022,5,10,12,15,0
950.5184,2022-05-10 12:30:00,816.0156707008074,2022,5,10,12,30,0
1237.2987,2022-05-10 12:45:00,815.9413303820942,2022,5,10,12,45,0
1072.3464,2022-05-10 13:00:00,813.0055080068519,2022,5,10,13,0,0
1092.4633,2022-05-10 13:15:00,807.2216698975194,2022,5,10,13,15,0
1256.889,2022-05-10 13:30:00,798.616110471932,2022,5,10,13,30,0
951.1761,2022-05-10 13:45:00,787.2278757734734,2022,5,10,13,45,0
893.1775,2022-05-10 14:00:00,773.1086478476409,2022,5,10,14,0,0
857.0402,2022-05-10 14:15:00,756.3226003739384,2022,5,10,14,15,0
850.1568,2022-05-10 14:30:00,736.9462298695059,2022,5,10,14,30,0
905.861,2022-05-10 14:45:00,715.0681601226657,2022,5,10,14,45,0
970.9801,2022-05-10 15:00:00,690.7889432194922,2022,5,10,15,0,0
715.7299,2022-05-10 15:15:00,664.2208663931043,2022,5,10,15,15,0
535.3942,2022-05-10 15:30:00,635.4877709855199,2022,5,10,15,30,0
531.5618,2022-05-10 15:45:00,604.7249289311085,2022,5,10,15,45,0
522.391,2022-05-10 16:00:00,572.0790057577354,2022,5,10,16,0,0
416.8522,2022-05-10 16:15:00,537.7081480418207,2022,5,10,16,15,0
435.5539,2022-05-10 16:30:00,501.7822973435293,2022,5,10,16,30,0
352.9645,2022-05-10 16:45:00,464.48383547969945,2022,5,10,16,45,0
350.3807,2022-05-10 17:00:00,426.0087222640764,2022,5,10,17,0,0
330.9983,2022-05-10 17:15:00,386.5684331496818,2022,5,10,17,15,0
233.8639,2022-05-10 17:30:00,346.39313243734546,2022,5,10,17,30,0
267.2487,2022-05-10 17:45:00,305.73680884315684,2022,5,10,17,45,0
184.3611,2022-05-10 18:00:00,264.8856738880583,2022,5,10,18,0,0
235.1986,2022-05-10 18:15:00,224.17203591496616,2022,5,10,18,15,0
317.4771,2022-05-10 18:30:00,183.99765998222588,2022,5,10,18,30,0
393.8133,2022-05-10 18:45:00,144.87409560596342,2022,5,10,18,45,0
461.4473,2022-05-10 19:00:00,107.49381553807224,2022,5,10,19,0,0
428.327,2022-05-10 19:15:00,72.85674024886357,2022,5,10,19,15,0
624.9984,2022-05-10 19:30:00,42.4854825834263,2022,5,10,19,30,0
1115.4171,2022-05-10 19:45:00,18.702921575116825,2022,5,10,19,45,0
124.8282,2022-05-10 20:00:00,4.427548879082615,2022,5,10,20,0,0
103.908,2022-05-10 20:15:00,0.1558644316024285,2022,5,10,20,15,0
62.9764,2022-05-10 20:30:00,0.0,2022,5,10,20,30,0
21.3859,2022-05-10 20:45:00,0.0,2022,5,10,20,45,0
1.2924,2022-05-10 21:00:00,0.0,2022,5,10,21,0,0
0.0,2022-05-10 21:15:00,0.0,2022,5,10,21,15,0
0.0,2022-05-10 21:30:00,0.0,2022,5,10,21,30,0
0.0,2022-05-10 21:45:00,0.0,2022,5,10,21,45,0
0.0,2022-05-10 22:00:00,0.0,2022,5,10,22,0,0
0.0,2022-05-10 22:15:00,0.0,2022,5,10,22,15,0
0.0,2022-05-10 22:30:00,0.0,2022,5,10,22,30,0
0.0,2022-05-10 22:45:00,0.0,2022,5,10,22,45,0
0.0,2022-05-10 23:00:00,0.0,2022,5,10,23,0,0
0.0,2022-05-10 23:15:00,0.0,2022,5,10,23,15,0
0.0,2022-05-10 23:30:00,0.0,2022,5,10,23,30,0
0.0,2022-05-10 23:45:00,0.0,2022,5,10,23,45,0
0.0,2022-05-11 00:00:00,0.0,2022,5,11,0,0,0
0.0,2022-05-11 00:15:00,0.0,2022,5,11,0,15,0
0.0,2022-05-11 00:30:00,0.0,2022,5,11,0,30,0
0.0,2022-05-11 00:45:00,0.0,2022,5,11,0,45,0
0.0,2022-05-11 01:00:00,0.0,2022,5,11,1,0,0
0.0,2022-05-11 01:15:00,0.0,2022,5,11,1,15,0
0.0,2022-05-11 01:30:00,0.0,2022,5,11,1,30,0
0.0,2022-05-11 01:45:00,0.0,2022,5,11,1,45,0
0.0,2022-05-11 02:00:00,0.0,2022,5,11,2,0,0
0.0,2022-05-11 02:15:00,0.0,2022,5,11,2,15,0
0.0,2022-05-11 02:30:00,0.0,2022,5,11,2,30,0
0.0,2022-05-11 02:45:00,0.0,2022,5,11,2,45,0
0.0,2022-05-11 03:00:00,0.0,2022,5,11,3,0,0
0.0,2022-05-11 03:15:00,0.0,2022,5,11,3,15,0
0.0,2022-05-11 03:30:00,0.0,2022,5,11,3,30,0
0.0,2022-05-11 03:45:00,0.0,2022,5,11,3,45,0
0.0,2022-05-11 04:00:00,0.0,2022,5,11,4,0,0
0.0,2022-05-11 04:15:00,0.0,2022,5,11,4,15,0
0.0,2022-05-11 04:30:00,0.0,2022,5,11,4,30,0
0.0,2022-05-11 04:45:00,0.0,2022,5,11,4,45,0
0.0,2022-05-11 05:00:00,0.2905635734267559,2022,5,11,5,0,0
0.0,2022-05-11 05:15:00,5.499796793279169,2022,5,11,5,15,0
0.0,2022-05-11 05:30:00,20.977687322390228,2022,5,11,5,30,0
0.0,2022-05-11 05:45:00,45.65660559507869,2022,5,11,5,45,0
0.0,2022-05-11 06:00:00,76.61987396131326,2022,5,11,6,0,0
17.5761,2022-05-11 06:15:00,111.64598496728716,2022,5,11,6,15,0
31.4831,2022-05-11 06:30:00,149.28585835626689,2022,5,11,6,30,0
57.3007,2022-05-11 06:45:00,188.58341956386323,2022,5,11,6,45,0
94.1413,2022-05-11 07:00:00,228.87181000224888,2022,5,11,7,0,0
122.4392,2022-05-11 07:15:00,269.6548268820579,2022,5,11,7,15,0
192.8814,2022-05-11 07:30:00,310.54028404895496,2022,5,11,7,30,0
260.2202,2022-05-11 07:45:00,351.2021456229237,2022,5,11,7,45,0
